Year,Title,PDF Link,Authors,Download Time,Annotation
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,Unknown Authors,2025-02-16 02:01:36,Computer Vision
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 02:01:38,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 02:01:43,'Computer Vision'
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 02:01:45,Deep Learning
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 02:01:49,Off-Policy Evaluation and Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 02:01:51,NLP
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 02:01:54,Computer Vision
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 02:02:00,'Deep Learning'
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 02:02:10,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 02:02:14,Optimization
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 02:02:18,Computer Vision
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 02:02:21,Differential Privacy
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 02:02:25,NLP
2020,Cascaded Text Generation with Markov Transformers,https://papers.nips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,Unknown Authors,2025-02-16 02:02:29,NLP
2020,Improving Local Identifiability in Probabilistic Box Embeddings,https://papers.nips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,Unknown Authors,2025-02-16 02:02:32,Optimization
2020,Permute-and-Flip: A new mechanism for differentially private selection,https://papers.nips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,Unknown Authors,2025-02-16 02:02:35,Optimization
2020,Deep reconstruction of strange attractors from time series,https://papers.nips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Unknown Authors,2025-02-16 02:02:45,'Deep Learning'
2020,Reciprocal Adversarial Learning via Characteristic Functions,https://papers.nips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,Unknown Authors,2025-02-16 02:02:51,Deep Learning
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 02:02:53,Optimization
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,Unknown Authors,2025-02-16 02:02:55,Optimization
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 02:03:04,"Stein variational gradient descent (SVGD) is a type of approximate sampling method designed to overcome the limitation of MCMC. Instead of drawing random samples sequentially, SVGD evolves a pre-deﬁned number of particles (or sample points) in parallel with a special interacting particle system to match the distribution of interest by minimizing the KL divergence. In SVGD, the particles interact with each other to simultaneously move towards the high probability regions following the gradient direction, and also move away from each other due to a special repulsive force. As a result, SVGD allows us to obtain diversiﬁed samples that correctly represent the variation of the distribution of interest. SVGD has found applications in various challenging problems [e.g., Feng et al., 2017, Haarnoja et al., 2017, Pu et al., 2017, Liu et al., 2017a, Gong et al., 2019]. See Han and Liu [2019] for a recent review."
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 02:03:09,Optimization
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 02:03:12,'Optimization'
2020,A Causal View on Robustness  of Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf,Unknown Authors,2025-02-16 02:03:17,'Deep Learning'
2020,Minimax Classification with 0-1 Loss and Performance Guarantees,https://papers.nips.cc/paper_files/paper/2020/file/02f657d55eaf1c4840ce8d66fcdaf90c-Paper.pdf,Unknown Authors,2025-02-16 02:03:22,Optimization
2020,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/03255088ed63354a54e0e5ed957e9008-Paper.pdf,Unknown Authors,2025-02-16 02:03:29,Reinforcement Learning
2020,Coresets for Regressions with Panel Data,https://papers.nips.cc/paper_files/paper/2020/file/03287fcce194dbd958c2ec5b33705912-Paper.pdf,Unknown Authors,2025-02-16 02:03:35,Optimization
2020,Learning Composable Energy Surrogates for PDE Order Reduction,https://papers.nips.cc/paper_files/paper/2020/file/0332d694daab22e0e0eaf7a5e88433f9-Paper.pdf,Unknown Authors,2025-02-16 02:03:41,Optimization
2020,Efficient Contextual Bandits with Continuous Actions,https://papers.nips.cc/paper_files/paper/2020/file/033cc385728c51d97360020ed57776f0-Paper.pdf,Unknown Authors,2025-02-16 02:03:47,Reinforcement Learning
2020,Achieving Equalized Odds by Resampling Sensitive Attributes,https://papers.nips.cc/paper_files/paper/2020/file/03593ce517feac573fdaafa6dcedef61-Paper.pdf,Unknown Authors,2025-02-16 02:03:52,Optimization
2020,Multi-Robot Collision Avoidance under Uncertainty with Probabilistic Safety Barrier Certificates,https://papers.nips.cc/paper_files/paper/2020/file/03793ef7d06ffd63d34ade9d091f1ced-Paper.pdf,Unknown Authors,2025-02-16 02:03:57,Optimization
2020,Hard Shape-Constrained Kernel Machines,https://papers.nips.cc/paper_files/paper/2020/file/03fa2f7502f5f6b9169e67d17cbf51bb-Paper.pdf,Unknown Authors,2025-02-16 02:04:07,Optimization
2020,A Closer Look at the Training Strategy for Modern Meta-Learning,https://papers.nips.cc/paper_files/paper/2020/file/0415740eaa4d9decbc8da001d3fd805f-Paper.pdf,Unknown Authors,2025-02-16 02:04:12,Meta-Learning
2020,On the Value of Out-of-Distribution Testing: An Example of Goodhart's Law,https://papers.nips.cc/paper_files/paper/2020/file/045117b0e0a11a242b9765e79cbf113f-Paper.pdf,Unknown Authors,2025-02-16 02:04:21,Optimization
2020,Quantitative Propagation of Chaos for SGD in Wide Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02e74f10e0327ad868d138f2b4fdd6f0-Paper.pdf,Unknown Authors,2025-02-16 02:04:38,Optimization
2020,Deep Direct Likelihood Knockoffs,https://papers.nips.cc/paper_files/paper/2020/file/350a7f5ee27d22dbe36698b10930ff96-Paper.pdf,Unknown Authors,2025-02-16 02:04:47,Optimization
2020,Partial Optimal Tranport with applications on Positive-Unlabeled Learning,https://papers.nips.cc/paper_files/paper/2020/file/1e6e25d952a0d639b676ee20d0519ee2-Paper.pdf,Unknown Authors,2025-02-16 02:04:53,Optimization
2020,No-Regret Learning and Mixed Nash Equilibria: They Do Not Mix,https://papers.nips.cc/paper_files/paper/2020/file/0ed9422357395a0d4879191c66f4faa2-Paper.pdf,Unknown Authors,2025-02-16 02:04:56,Optimization
2020,Partially View-aligned Clustering,https://papers.nips.cc/paper_files/paper/2020/file/1e591403ff232de0f0f139ac51d99295-Paper.pdf,Unknown Authors,2025-02-16 02:05:04,Computer Vision
2020,A/B Testing in Dense Large-Scale Networks: Design and Inference,https://papers.nips.cc/paper_files/paper/2020/file/1e0b802d5c0e1e8434a771ba7ff2c301-Paper.pdf,Unknown Authors,2025-02-16 02:05:06,Optimization
2020,Rankmax: An Adaptive Projection Alternative to the Softmax Function,https://papers.nips.cc/paper_files/paper/2020/file/070dbb6024b5ef93784428afc71f2146-Paper.pdf,Unknown Authors,2025-02-16 02:05:09,Optimization
2020,Recurrent Quantum Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/0ec96be397dd6d3cf2fecb4a2d627c1c-Paper.pdf,Unknown Authors,2025-02-16 02:05:15,Quantum Computing
2020,Modular Meta-Learning with Shrinkage,https://papers.nips.cc/paper_files/paper/2020/file/1e04b969bf040acd252e1faafb51f829-Paper.pdf,Unknown Authors,2025-02-16 02:05:17,Deep Learning
2020,Geometric All-way Boolean Tensor Decomposition,https://papers.nips.cc/paper_files/paper/2020/file/1def1713ebf17722cbe300cfc1c88558-Paper.pdf,Unknown Authors,2025-02-16 02:05:22,Optimization
2020,Posterior Network: Uncertainty Estimation without OOD Samples via Density-Based Pseudo-Counts,https://papers.nips.cc/paper_files/paper/2020/file/0eac690d7059a8de4b48e90f14510391-Paper.pdf,Unknown Authors,2025-02-16 02:05:28,'Deep Learning'
2020,Implicit Regularization and Convergence for Weight Normalization,https://papers.nips.cc/paper_files/paper/2020/file/1de7d2b90d554be9f0db1c338e80197d-Paper.pdf,Unknown Authors,2025-02-16 02:05:30,Optimization
2020,Model-based Policy Optimization with Unsupervised Model Adaptation,https://papers.nips.cc/paper_files/paper/2020/file/1dc3a89d0d440ba31729b0ba74b93a33-Paper.pdf,Unknown Authors,2025-02-16 02:05:38,Reinforcement Learning
2020,Towards Playing Full MOBA Games with Deep Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2020/file/06d5ae105ea1bea4d800bc96491876e9-Paper.pdf,Unknown Authors,2025-02-16 02:05:43,Reinforcement Learning
2020,A Game Theoretic Analysis of Additive Adversarial Attacks and Defenses,https://papers.nips.cc/paper_files/paper/2020/file/0ea6f098a59fcf2462afc50d130ff034-Paper.pdf,Unknown Authors,2025-02-16 02:05:48,Game Theory
2020,Finding Second-Order Stationary Points Efficiently in Smooth Nonconvex Linearly Constrained Optimization Problems,https://papers.nips.cc/paper_files/paper/2020/file/1da546f25222c1ee710cf7e2f7a3ff0c-Paper.pdf,Unknown Authors,2025-02-16 02:05:52,Optimization
2020,Intra-Processing Methods for Debiasing Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/1d8d70dddf147d2d92a634817f01b239-Paper.pdf,Unknown Authors,2025-02-16 02:05:56,'Deep Learning'
2020,Learning to search efficiently for causally near-optimal treatments,https://papers.nips.cc/paper_files/paper/2020/file/0e900ad84f63618452210ab8baae0218-Paper.pdf,Unknown Authors,2025-02-16 02:06:02,Reinforcement Learning
2020,Network-to-Network Translation with Conditional Invertible Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/1cfa81af29c6f2d8cacb44921722e753-Paper.pdf,Unknown Authors,2025-02-16 02:06:10,Computer Vision
2020,ShiftAddNet: A Hardware-Inspired Deep Network,https://papers.nips.cc/paper_files/paper/2020/file/1cf44d7975e6c86cffa70cae95b5fbb2-Paper.pdf,Unknown Authors,2025-02-16 02:06:23,Computer Vision
2020,Reinforcement Learning with Combinatorial Actions: An Application to Vehicle Routing,https://papers.nips.cc/paper_files/paper/2020/file/06a9d51e04213572ef0720dd27a84792-Paper.pdf,Unknown Authors,2025-02-16 02:06:25,Reinforcement Learning
2020,The Implications of Local Correlation on Learning Some Deep Functions,https://papers.nips.cc/paper_files/paper/2020/file/0e4ceef65add6cf21c0f3f9da53b71c0-Paper.pdf,Unknown Authors,2025-02-16 02:06:32,Deep Learning
2020,Biased Stochastic First-Order Methods for Conditional Stochastic Optimization and Applications in Meta Learning,https://papers.nips.cc/paper_files/paper/2020/file/1cdf14d1e3699d61d237cf76ce1c2dca-Paper.pdf,Unknown Authors,2025-02-16 02:06:42,Optimization
2020,Minimax Value Interval for Off-Policy Evaluation and Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/1cd138d0499a68f4bb72bee04bbec2d7-Paper.pdf,Unknown Authors,2025-02-16 02:06:47,Reinforcement Learning
2020,FleXOR: Trainable Fractional Quantization,https://papers.nips.cc/paper_files/paper/2020/file/0e230b1a582d76526b7ad7fc62ae937d-Paper.pdf,Unknown Authors,2025-02-16 02:06:53,Optimization
2020,Interventional Few-Shot Learning,https://papers.nips.cc/paper_files/paper/2020/file/1cc8a8ea51cd0adddf5dab504a285915-Paper.pdf,Unknown Authors,2025-02-16 02:06:59,Computer Vision
2020,Stochastic Gradient Descent in Correlated Settings: A Study on Gaussian Processes,https://papers.nips.cc/paper_files/paper/2020/file/1cb524b5a3f3f82be4a7d954063c07e2-Paper.pdf,Unknown Authors,2025-02-16 02:07:07,Optimization
2020,FixMatch: Simplifying Semi-Supervised Learning with Consistency and Confidence,https://papers.nips.cc/paper_files/paper/2020/file/06964dce9addb1c5cb5d6e3d9838f733-Paper.pdf,Unknown Authors,2025-02-16 02:07:09,'Computer Vision'
2020,ExpandNets: Linear Over-parameterization to Train Compact Convolutional Networks,https://papers.nips.cc/paper_files/paper/2020/file/0e1ebad68af7f0ae4830b7ac92bc3c6f-Paper.pdf,Unknown Authors,2025-02-16 02:07:28,Computer Vision
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 02:18:46,Unknown
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,for BAPPS,2025-02-16 02:18:50,Unknown
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 02:18:54,Unknown
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 02:18:59,Unknown
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 02:19:04,Unknown
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 02:19:10,Unknown
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 02:19:21,Unknown
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 02:19:24,Unknown
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,,2025-02-16 02:19:34,Unknown
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 02:19:39,Unknown
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 02:20:06,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 02:20:12,Computer Vision
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,for BAPPS,2025-02-16 02:20:16,Computer Vision
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 02:20:21,'Deep Learning'
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 02:20:25,Reinforcement Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 02:20:30,NLP
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 02:20:37,NLP
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 02:20:41,Computer Vision
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 02:21:13,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 02:21:20,Optimization
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 02:21:26,Computer Vision
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 02:21:32,Optimization
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 02:21:38,Optimization
2020,Cascaded Text Generation with Markov Transformers,https://papers.nips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,Unknown Authors,2025-02-16 02:21:45,NLP
2020,Improving Local Identifiability in Probabilistic Box Embeddings,https://papers.nips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,Unknown Authors,2025-02-16 02:21:49,Deep Learning
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,,2025-02-16 02:21:55,Optimization
2020,Permute-and-Flip: A new mechanism for differentially private selection,https://papers.nips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,Pr,2025-02-16 02:21:59,Optimization
2020,Reciprocal Adversarial Learning via Characteristic Functions,https://papers.nips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,Unknown Authors,2025-02-16 02:22:07,Deep Learning
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 02:22:11,Optimization
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 02:22:20,Optimization
2020,Deep reconstruction of strange attractors from time series,https://papers.nips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Unknown Authors,2025-02-16 02:22:26,NLP
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 02:22:32,Optimization
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 02:22:39,Causal Reasoning
2020,Quantitative Propagation of Chaos for SGD in Wide Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02e74f10e0327ad868d138f2b4fdd6f0-Paper.pdf,Unknown Authors,2025-02-16 02:22:48,Optimization
2020,A Causal View on Robustness  of Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf,Unknown Authors,2025-02-16 02:22:56,Deep Learning
2020,Minimax Classification with 0-1 Loss and Performance Guarantees,https://papers.nips.cc/paper_files/paper/2020/file/02f657d55eaf1c4840ce8d66fcdaf90c-Paper.pdf,Unknown Authors,2025-02-16 02:24:22,Optimization
2020,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/03255088ed63354a54e0e5ed957e9008-Paper.pdf,r,2025-02-16 02:24:30,Reinforcement Learning
2020,MetaPoison: Practical General-purpose Clean-label Data Poisoning,https://papers.nips.cc/paper_files/paper/2020/file/8ce6fc704072e351679ac97d4a985574-Paper.pdf,Unknown Authors,2025-02-16 02:24:45,Optimization
2020,Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation,https://papers.nips.cc/paper_files/paper/2020/file/8d2355364e9a2ba1f82f975414937b43-Paper.pdf,Unknown Authors,2025-02-16 02:24:52,Reinforcement Learning
2020,Hold me tight! Influence of discriminative features on deep network boundaries,https://papers.nips.cc/paper_files/paper/2020/file/1ea97de85eb634d580161c603422437f-Paper.pdf,Unknown Authors,2025-02-16 02:25:44,Computer Vision
2020,NeuMiss networks: differentiable programming for supervised learning with missing values.,https://papers.nips.cc/paper_files/paper/2020/file/42ae1544956fbe6e09242e6cd752444c-Paper.pdf,Unknown Authors,2025-02-16 02:25:51,Deep Learning
2020,Neural Architecture Generator Optimization,https://papers.nips.cc/paper_files/paper/2020/file/8c53d30ad023ce50140181f713059ddf-Paper.pdf,Unknown Authors,2025-02-16 02:25:57,Optimization
2023,Efficient Data Subset Selection to Generalize Training Across Models: Transductive and Inductive Networks,https://papers.nips.cc/paper_files/paper/2023/file/0f25eb6e9dc26c933a5d7516abf1eb8c-Paper-Conference.pdf,Unknown Authors,2025-02-16 02:26:39,Deep Learning
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 02:32:01,Deep Learning
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,for BAPPS,2025-02-16 02:32:06,Computer Vision
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 02:32:14,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 02:32:19,Computer Vision
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 02:32:25,Reinforcement Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 02:32:29,Deep Learning
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 02:32:39,'Optimization'
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 02:32:44,Computer Vision
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 02:33:11,Optimization
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,,2025-02-16 02:33:17,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 02:33:23,Optimization
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 02:33:29,Computer Vision
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 02:33:36,Optimization
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 02:33:44,Optimization
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,for BAPPS,2025-02-16 04:11:16,Computer Vision
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 04:11:23,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 04:11:37,Multimodal
